TIME,VP,RHOB,DT,AI, 
0.96855246,4230.2046,2500.0691,236.39541,10575806,
0.96861921,4209.9476,2497.071,237.53265,10512538,
0.96868751,4170.8925,2491.2561,239.76035,10390798,
0.96875582,4113.3461,2482.6216,243.11107,10211882,
0.96882704,4020.964,2468.5131,248.75043,9926339.8,
0.96889827,3958.4414,2458.9106,252.62468,9733454,
0.96896624,4020.9358,2468.5175,248.74262,9926194.9,
0.96903422,4130.0978,2485.1454,242.12502,10263894,
0.96909853,4256.3357,2503.855,235.01035,10658000,
0.96916284,4335.7031,2515.5132,230.6431,10906518,
0.96923049,4245.1406,2502.1669,235.67018,10623253,
0.96929814,4146.9376,2487.6745,241.1418,10316231,
0.96936588,4134.6386,2485.8282,241.85898,10278000,
0.96943362,4130.0806,2485.1428,242.12603,10263840,
0.96950121,4135.6942,2485.9863,241.79782,10281284,
0.9695688,4141.3047,2486.8293,241.4698,10298718,
0.96964494,3935.1034,2454.6514,254.81605,9665883.1,
0.96972108,3703.5211,2418.3291,270.0133,8956332.8,
0.96979845,3671.4529,2413.0845,272.36254,8859454.3,
0.96987581,3645.9334,2408.8728,274.27819,8782590.3,
0.96995586,3581.5021,2398.1257,279.2539,8589211,
0.9700359,3535.9626,2390.4993,282.80841,8452716,
0.97011553,3539.3038,2391.0639,282.54132,8462700.9,
0.97019516,3548.3108,2392.5836,281.82424,8489630.7,
0.97027154,3604.4963,2401.9628,277.47605,8658216.3,
0.97034793,3685.6053,2415.3992,271.32585,8902207.9,
0.97042177,3747.6057,2425.4879,266.84403,9089830.6,
0.97049562,3795.7625,2433.2483,263.45167,9236032.9,
0.97056849,3828.0423,2438.4036,261.23193,9334327.8,
0.97064135,3843.6318,2440.884,260.17061,9381859,
0.97071526,3826.7704,2438.1998,261.32019,9330459.2,
0.97078917,3795.7609,2433.2481,263.45178,9236028,
0.97086438,3753.8514,2426.4929,266.40574,9108802.2,
0.9709396,3726.1614,2422.0166,268.37271,9024825,
0.97101375,3751.5724,2426.1249,266.56712,9101887.4,
0.97108789,3776.9514,2430.228,264.7638,9178853,
0.97116282,3758.6879,2427.2798,266.05632,9123439,
0.97123774,3735.2935,2423.4993,267.71659,9052481.4,
0.97131301,3725.8763,2421.9702,268.39334,9023962.2,
0.97138829,3721.6116,2421.2769,268.70079,9011052,
0.97146035,3792.3822,2432.6271,263.77831,9226254.7,
0.97153241,3863.1172,2443.9717,258.85832,9441349,
0.97160754,3796.3653,2433.275,263.49066,9238309.5,
0.97168267,3721.6113,2421.2768,268.70082,9011051,
0.97175813,3712.4368,2419.7842,269.36366,8983286.1,
0.97183358,3703.5226,2418.3294,270.01319,8956337.5,
0.97191149,3648.7103,2409.2948,274.11387,8791174.4,
0.97198939,3594.3405,2400.3053,278.21517,8627513.9,
0.97206762,3582.2498,2398.2843,279.1541,8591253,
0.97214584,3577.4646,2397.4829,279.52756,8576911,
0.97222294,3600.8528,2401.3823,277.72371,8647116.3,
0.97230004,3624.2571,2405.2844,275.9186,8717370,
0.9723771,3624.2571,2405.2844,275.9186,8717370,
0.97245417,3624.2571,2405.2844,275.9186,8717370,
0.97253162,3614.4304,2403.6507,276.67077,8687844.7,
0.97260908,3602.8351,2401.7223,277.55919,8653009.5,
0.97268662,3600.7066,2401.3675,277.7232,8646619.5,
0.97276417,3598.583,2401.0133,277.88715,8640245.9,
0.97284213,3588.632,2399.3506,278.65903,8610397,
0.97292009,3577.4636,2397.4827,279.52764,8576908,
0.97299826,3571.7745,2396.529,279.97293,8559862.1,
0.97307642,3569.0872,2396.0781,280.18368,8551812,
0.97315266,3593.1737,2400.1072,278.30943,8624034.7,
0.97322889,3645.9395,2408.8738,274.27773,8782608.4,
0.97330026,3734.94,2423.4331,267.75015,9051473.8,
0.97337163,3872.9472,2445.5248,258.20131,9471388.6,
0.97343398,4103.8504,2480.9819,243.88798,10183837,
0.97349632,4366.7723,2520.0075,229.0021,11004298,
0.97355286,4619.5678,2555.5633,216.60727,11807430,
0.97360939,4762.499,2575.2561,209.97379,12264655,
0.97367695,4488.1389,2536.635,223.47177,11393177,
0.97374451,4058.5943,2474.3185,246.39072,10042255,
0.97382387,3703.4565,2417.8085,270.62041,8959325.3,
0.97390323,3503.4478,2384.9849,285.43311,8355670,
0.97398089,3535.7241,2390.4411,282.85009,8452109.5,
0.97405856,3577.463,2397.4827,279.52769,8576906.4,
0.97413547,3593.2726,2400.1272,278.29763,8624310,
0.97421239,3602.8352,2401.7223,277.55918,8653009.8,
0.97428901,3608.7028,2402.6996,277.10792,8670629.3,
0.97436563,3611.3745,2403.1443,276.90287,8678654,
0.97444231,3611.3745,2403.1443,276.90287,8678654,
0.97451899,3611.3745,2403.1443,276.90287,8678654,
0.97459561,3609.7695,2402.8772,277.02603,8673833.2,
0.97467223,3607.0999,2402.4328,277.23101,8665815.8,
0.97474894,3605.2853,2402.1306,277.37052,8660366.2,
0.97482565,3602.8354,2401.7223,277.55917,8653010.3,
0.97490274,3595.8469,2400.5566,278.09894,8632036.5,
0.97497984,3585.8811,2398.8919,278.87148,8602141.3,
0.97505729,3573.0498,2396.742,279.87416,8563688.3,
0.97513475,3564.9124,2395.3772,280.5118,8539310,
0.97521116,3588.1508,2399.262,278.70676,8609004,
0.97528757,3611.3745,2403.1443,276.90287,8678654,
0.97536469,3597.6464,2400.8542,277.96308,8637452.8,
0.97544182,3577.4641,2397.4828,279.5276,8576909.6,
0.9755193,3563.7987,2395.1895,280.60015,8535979,
0.97559679,3556.5936,2393.9785,281.16791,8514409.3,
0.9756732,3579.7139,2397.8503,279.36358,8583708.2,
0.97574961,3602.8359,2401.7224,277.55913,8653012,
0.9758273,3575.5779,2397.1538,279.69132,8571335.1,
0.97590499,3548.3115,2392.5837,281.82418,8489633,
0.97598254,3548.3115,2392.5837,281.82418,8489633,
0.97606008,3548.3115,2392.5837,281.82418,8489633,
0.97613756,3549.4585,2392.7771,281.7331,8493063.2,
0.97621505,3552.4466,2393.2804,281.49615,8502000.7,
0.97629167,3570.0893,2396.242,280.11049,8554839.5,
0.97636829,3585.8823,2398.8921,278.87139,8602145,
0.97644479,3585.8823,2398.8921,278.87139,8602145,
0.97652129,3585.8823,2398.8921,278.87139,8602145,
0.97659865,3574.1211,2396.9211,279.791,8566901,
0.97667602,3552.4433,2393.2799,281.49641,8501991,
0.97675442,3522.9651,2388.2935,283.85943,8413931.2,
0.97683283,3503.4478,2384.9849,285.43311,8355670,
0.97691127,3503.4478,2384.9849,285.43311,8355670,
0.97698971,3503.4478,2384.9849,285.43311,8355670,
0.97706671,3522.8051,2388.2675,283.87093,8413447.4,
0.97714372,3556.5961,2393.979,281.16771,8514416.9,
0.97721921,3595.5062,2400.4915,278.13551,8631063.7,
0.97729469,3619.9526,2404.5701,276.24672,8704429,
0.97737247,3571.8186,2396.4958,280.02027,8560236.5,
0.97745026,3523.7,2388.4241,283.79261,8416090,
0.97752783,3524.7645,2388.6044,283.70688,8419268.2,
0.9776054,3527.7773,2389.1145,283.46462,8428264,
0.97768089,3572.6894,2396.6499,279.94164,8562795.2,
0.97775638,3615.6584,2403.8564,276.57481,8691524,
0.97783183,3614.5235,2403.6679,276.66163,8688114,
0.97790729,3611.3748,2403.1443,276.90284,8678654.8,
0.97798439,3577.7536,2397.514,279.52674,8577881,
0.97806148,3544.1869,2391.888,282.15218,8477298.1,
0.97813858,3542.0843,2391.5332,282.31958,8471011.6,
0.97821567,3540.0705,2391.1932,282.48026,8464992.4,
0.97829364,3520.8294,2387.932,284.03088,8407552.2,
0.9783716,3503.4478,2384.9849,285.43311,8355670,
0.9784486,3518.8076,2387.5904,284.19253,8401511,
0.97852561,3535.9634,2390.4994,282.80835,8452718.3,
0.97860259,3538.9291,2391.0004,282.57136,8461580.8,
0.97867957,3540.0701,2391.1931,282.48029,8464991,
0.97875669,3535.9651,2390.4993,282.8086,8452725.3,
0.97883382,3531.8652,2389.8064,283.1365,8440475,
0.97891065,3534.1191,2390.1876,282.9559,8447207.9,
0.97898747,3540.0709,2391.1933,282.48023,8464993.5,
0.97906245,3578.7125,2397.6707,279.45654,8580776.8,
0.97913743,3615.6588,2403.8565,276.57478,8691525,
0.97921232,3618.8217,2404.3822,276.33303,8701029.9,
0.97928722,3619.9526,2404.5701,276.24672,8704429,
0.97936351,3593.2211,2400.107,278.31614,8624225.9,
0.9794398,3556.5931,2393.9784,281.16795,8514407.8,
0.97951675,3537.2334,2390.7132,282.70775,8456517.6,
0.97959369,3527.7773,2389.1145,283.46461,8428264,
0.97966972,3544.261,2391.8956,282.15238,8477548,
0.97974574,3560.7476,2394.6772,280.83991,8526841,
0.97982182,3560.7476,2394.6772,280.83991,8526841,
0.97989791,3560.7476,2394.6772,280.83991,8526841,
0.97997458,3546.3113,2392.2427,281.98781,8483672.8,
0.98005126,3531.8652,2389.8064,283.1365,8440475,
0.98012744,3538.5939,2390.9435,282.59858,8460581.8,
0.98020361,3552.4451,2393.2802,281.49627,8501996.2,
0.98027856,3579.0765,2397.7468,279.40943,8581778.4,
0.98035351,3598.5837,2401.0134,277.8871,8640248,
0.98042867,3596.46,2400.659,278.0513,8633874.6,
0.98050383,3594.3398,2400.3052,278.21521,8627512,
0.98057815,3605.5429,2402.1714,277.35331,8661151.4,
0.98065248,3619.9537,2404.5703,276.24664,8704432.3,
0.98072665,3625.8765,2405.5531,275.79544,8722238.1,
0.98080083,3628.572,2406,275.59052,8730344,
0.98087494,3628.572,2406,275.59052,8730344,
0.98094906,3628.572,2406,275.59052,8730344,
0.98102389,3616.1601,2403.938,276.53874,8693042.1,
0.98109872,3594.3384,2400.3049,278.21533,8627507.7,
0.98117454,3570.405,2396.2965,280.08382,8555775.5,
0.98125035,3552.4467,2393.2805,281.49614,8502001.1,
0.98132632,3547.9652,2392.5254,281.85151,8488595.3,
0.98140228,3544.1865,2391.8879,282.15221,8477296.8,
0.98147857,3535.4248,2390.4077,282.85216,8451111.9,
0.98155486,3527.7774,2389.1145,283.46461,8428264.2,
0.98163124,3524.9224,2388.6311,283.6942,8419739.5,
0.98170762,3523.7,2388.4241,283.79261,8416090,
0.9817835,3528.7394,2389.2774,283.38746,8431138.6,
0.98185937,3540.069,2391.1929,282.48038,8464987.9,
0.98193397,3570.3393,2396.2784,280.09764,8555619.9,
0.98200856,3594.3398,2400.3052,278.21522,8627512,
0.98208306,3594.3398,2400.3052,278.21522,8627512,
0.98215757,3594.3398,2400.3052,278.21522,8627512,
0.98223359,3561.0271,2394.7045,280.8424,8527793.7,
0.98230961,3527.7773,2389.1145,283.46461,8428264,
0.98238474,3540.4954,2391.2632,282.44847,8466272.4,
0.98245987,3564.9169,2395.378,280.51144,8539323.6,
0.98253345,3597.9955,2400.9094,277.9399,8638518.5,
0.98260703,3628.575,2406.0005,275.59029,8730353,
0.98267992,3646.2581,2408.926,274.25434,8783569.9,
0.98275282,3654.6768,2410.3157,273.62202,8808924,
0.98282568,3654.6768,2410.3157,273.62202,8808924,
0.98289855,3654.6768,2410.3157,273.62202,8808924,
0.98297135,3654.6768,2410.3157,273.62202,8808924,
0.98304416,3654.6768,2410.3157,273.62202,8808924,
0.98311777,3642.4708,2408.2991,274.54089,8772174,
0.98319138,3619.9519,2404.5699,276.24678,8704426.7,
0.98326609,3593.5387,2400.1686,278.28092,8625127.2,
0.9833408,3569.0871,2396.0781,280.18369,8551811.7,
0.98341608,3552.4579,2393.2816,281.496,8502038.2,
0.98349136,3544.1865,2391.8879,282.15221,8477297,
0.98356646,3545.3454,2392.0835,282.05997,8480762.3,
0.98364156,3548.3113,2392.5837,281.82419,8489632.4,
0.98371591,3559.8693,2394.5285,280.91058,8524220,
0.98379027,3577.4632,2397.4827,279.52767,8576906.8,
0.98386384,3596.6207,2400.6844,278.04072,8634366.8,
0.98393742,3611.3737,2403.1441,276.90293,8678651.5,
0.98401074,3617.3755,2404.142,276.44354,8696683.7,
0.98408405,3619.9526,2404.5701,276.24672,8704429,
0.98415852,3592.4073,2399.9694,278.38121,8621793.9,
0.98423299,3564.9124,2395.3772,280.5118,8539310,
0.98430625,3592.4542,2399.9773,278.37757,8621934.7,
0.9843795,3619.9526,2404.5701,276.24672,8704429,
0.9844532,3610.7715,2403.0429,276.95035,8676847.6,
0.9845269,3594.3376,2400.3048,278.21539,8627505.3,
0.98460137,3573.903,2396.8834,279.80938,8566253.1,
0.98467584,3560.7476,2394.6772,280.83991,8526841,
0.98474978,3568.3424,2395.9524,280.24308,8549585.5,
0.98482372,3581.6695,2398.1872,279.1994,8589514.2,
0.98489703,3597.2571,2400.7908,277.9913,8636275.5,
0.98497034,3607.1003,2402.4329,277.23098,8665817,
0.98504496,3580.2526,2397.9376,279.3253,8585341.6,
0.98511959,3548.3112,2392.5837,281.8242,8489632.1,
0.98519451,3539.5856,2391.1114,282.51895,8463543.6,
0.98526943,3535.9627,2390.4993,282.80841,8452716,
0.98534244,3567.2483,2395.7537,280.34792,8546399.3,
0.98541545,3611.3736,2403.1441,276.90293,8678651.4,
0.98548757,3637.2524,2407.4363,274.9346,8756467.1,
0.98555969,3650.2998,2409.5937,273.95011,8795739,
0.98563342,3615.7713,2403.8548,276.59124,8691986.6,
0.98570715,3577.4653,2397.483,279.52751,8576913.2,
0.98578106,3571.3991,2396.4661,280.00226,8558737.1,
0.98585496,3569.0872,2396.0781,280.18368,8551812,
0.98592845,3574.1135,2396.9213,279.78971,8566869.5,
0.98600194,3585.8856,2398.8926,278.87114,8602154.8,
0.98607376,3616.1696,2403.9343,276.54459,8693103.4,
0.98614559,3654.6831,2410.3167,273.62155,8808943,
0.98621613,3686.1745,2415.4899,271.28678,8903939.9,
0.98628667,3708.0317,2419.065,269.68486,8969969.8,
0.98635688,3717.5302,2420.6127,268.99583,8998701.1,
0.98642709,3721.6116,2421.2769,268.70079,9011052,
0.98649811,3708.2752,2419.1034,269.66873,8970714.2,
0.98656912,3681.157,2414.6699,271.65373,8888778.4,
0.98664223,3639.9205,2407.8706,274.74143,8764538,
0.98671533,3594.3368,2400.3047,278.21545,8627502.8,
0.9867898,3557.2445,2394.0849,281.12037,8516375.7,
0.98686428,3531.8646,2389.8063,283.13655,8440473,
0.98693908,3520.4866,2387.8793,284.05171,8406497.7,
0.98701388,3515.5713,2387.0454,284.44879,8391828,
0.98708719,3540.6137,2391.2749,282.44951,8466675.5,
0.9871605,3577.4644,2397.4829,279.52758,8576910.3,
0.9872328,3602.4648,2401.6587,277.58993,8651908.6,
0.9873051,3615.6584,2403.8564,276.57481,8691524,
0.9873779,3608.9048,2402.7329,277.0927,8671236.4,
0.98745071,3594.341,2400.3054,278.21513,8627515.4,
0.98752488,3561.2568,2394.752,280.81325,8528429,
0.98759906,3535.9626,2390.4993,282.80841,8452716,
0.98767315,3535.9626,2390.4993,282.80841,8452716,
0.98774723,3535.9626,2390.4993,282.80841,8452716,
0.98782087,3541.7237,2391.472,282.34887,8469936.5,
0.98789451,3552.4493,2393.2809,281.49594,8502008.9,
0.98796749,3566.5497,2395.6509,280.38455,8544220.2,
0.98804048,3577.4653,2397.483,279.52751,8576913.2,
0.98811331,3580.4673,2397.9859,279.29314,8585910.6,
0.98818615,3581.6685,2398.187,279.19948,8589511,
0.98826026,3554.7066,2393.648,281.33333,8508838.9,
0.98833438,3527.7773,2389.1145,283.46461,8428264,
0.98840671,3563.1975,2395.0668,280.67452,8534306.6,
0.98847903,3598.5837,2401.0134,277.8871,8640248,
0.98855187,3591.8884,2399.8956,278.4054,8620159.8,
0.9886247,3577.4634,2397.4827,279.52766,8576907.5,
0.98869888,3544.6745,2391.9596,282.12678,8478819.7,
0.98877305,3519.6311,2387.7341,284.12067,8403944,
0.98884613,3536.5407,2390.5929,282.76719,8454467.3,
0.9889192,3564.9127,2395.3772,280.51177,8539310.9,
0.98899102,3593.8763,2400.2238,278.25623,8626147.4,
0.98906284,3611.3745,2403.1443,276.90287,8678654,
0.98913586,3586.064,2398.9113,278.87116,8602756.5,
0.98920887,3560.7476,2394.6772,280.83991,8526841,
0.98928147,3566.1976,2395.5928,280.411,8543159.7,
0.98935406,3577.4637,2397.4828,279.52764,8576908.2,
0.98942568,3599.4617,2401.1556,277.82457,8642909,
0.98949729,3615.6584,2403.8564,276.57481,8691524,
0.98957012,3597.421,2400.8155,277.98182,8636782.2,
0.98964296,3564.905,2395.376,280.51238,8539288,
0.98971722,3524.9942,2388.6332,283.7011,8420012.5,
0.98979148,3499.4265,2384.3001,285.76111,8343682.5,
0.98986253,3568.3857,2395.8767,280.3433,8550208.7,
0.98993358,3637.2314,2407.4343,274.9344,8756395,
0.99000942,3537.6459,2390.6065,282.89767,8458791.9,
0.99008527,3436.3014,2373.4743,291.01056,8155972.7,
0.99016114,3433.4174,2372.9759,291.255,8147416.3,
0.99023702,3432.4324,2372.8057,291.3386,8144494.5,
0.99031176,3452.2916,2376.2231,289.67211,8203481.8,
0.9903865,3475.4858,2380.2115,287.72955,8272391.5,
0.99046109,3481.1343,2381.1781,287.26268,8289200.5,
0.99053569,3483.4287,2381.5703,287.07349,8296030,
0.9906104,3477.4765,2380.5517,287.56569,8278318.5,
0.99068511,3471.5266,2379.5334,288.05769,8260614,
0.99075854,3491.2601,2382.9022,286.43683,8319384.6,
0.99083197,3523.7001,2388.4241,283.7926,8416090.4,
0.99090412,3554.839,2393.6787,281.31241,8509185.9,
0.99097627,3573.2698,2396.7798,279.85571,8564341,
0.99104982,3551.9931,2393.198,281.53955,8500679.2,
0.99112337,3515.573,2387.0457,284.44865,8391833.2,
0.99119847,3486.2339,2382.0519,286.83969,8304369.4,
0.99127357,3451.8715,2376.1581,289.69792,8202192.6,
0.9913515,3386.9301,2364.8675,295.29934,8009957.6,
0.99142943,3342.1052,2357.0388,299.21261,7877471.5,
0.99150721,3343.0442,2357.2043,299.12855,7880237.9,
0.99158499,3345.7751,2357.6855,298.88441,7888285.2,
0.99165863,3412.9835,2369.3616,293.09879,8087281.9,
0.99173227,3503.4587,2384.9867,285.43222,8355702.7,
0.99180409,3553.0709,2393.3809,281.45264,8503896.3,
0.99187591,3577.4646,2397.4829,279.52757,8576911,
0.99194914,3554.7929,2393.6689,281.31862,8509059.7,
0.99202236,3515.5661,2387.0445,284.44921,8391812.6,
0.9920974,3473.2612,2379.8211,287.92629,8265829.6,
0.99217244,3444.0672,2374.8141,290.35438,8179019.4,
0.9922476,3438.4327,2373.8422,290.83014,8162296.2,
0.99232276,3436.302,2373.4744,291.01051,8155974.5,
0.99239511,3492.323,2383.0318,286.41601,8322852.2,
0.99246747,3548.3115,2392.5837,281.82418,8489633,
0.99254209,3512.2794,2386.4685,284.73816,8382111.8,
0.99261672,3451.8665,2376.1572,289.69834,8202177.7,
0.99269396,3390.3028,2365.4698,294.98708,8019850.6,
0.99277121,3353.1348,2358.981,298.2284,7909981.2,
0.99284541,3410.3528,2368.9182,293.30738,8079415.2,
0.99291962,3467.5771,2378.8564,288.38581,8248868,
0.99299436,3460.7635,2377.6871,288.95352,8228611.7,
0.9930691,3444.0694,2374.8144,290.3542,8179025.8,
0.99314709,3377.244,2363.1478,296.18249,7981486.8,
0.99322508,3320.2617,2353.178,301.18108,7813167,
0.99330295,3320.2617,2353.178,301.18108,7813167,
0.99338082,3320.2617,2353.178,301.18108,7813167,
0.99345882,3320.2617,2353.178,301.18108,7813167,
0.99353681,3320.2617,2353.178,301.18108,7813167,
0.99361337,3335.4512,2355.863,299.81176,7857881.3,
0.99368993,3367.9634,2361.5848,296.91535,7953730.6,
0.99376315,3440.4051,2374.1285,290.73397,8168458.9,
0.99383637,3495.4133,2383.6162,286.0892,8331724,
0.99391141,3458.1208,2377.207,289.20798,8220907.8,
0.99398645,3420.8757,2370.8059,292.3228,8110232.5,
0.99405949,3460.1712,2377.5564,289.04028,8227017.1,
0.99413254,3499.4265,2384.3,285.76111,8343682.5,
0.99421094,3405.9361,2368.0506,293.82014,8066906,
0.99428935,3291.5731,2348.0782,303.8061,7728871.1,
0.99436934,3262.5398,2342.8888,306.50192,7643720.5,
0.99444933,3239.106,2338.665,308.72716,7575183.7,
0.9945314,3194.429,2330.5425,313.06788,7444888.9,
0.99461347,3165.1091,2325.1921,315.94487,7359487,
0.99469391,3181.5847,2328.2121,314.30858,7407405.6,
0.99477434,3221.9876,2335.5688,310.36743,7525173.7,
0.99484649,3370.487,2361.7378,297.081,7962806.8,
0.99491864,3523.6976,2388.4237,283.7928,8416083,
0.99498906,3573.3231,2396.7887,279.85195,8564499.9,
0.99505948,3594.3398,2400.3052,278.21522,8627512,
0.99513243,3542.892,2391.6222,282.31487,8473705.8,
0.99520539,3491.4094,2382.9333,286.41729,8319796,
0.9952773,3507.9147,2385.7397,285.07585,8369016.8,
0.99534921,3527.7764,2389.1143,283.46469,8428261.3,
0.99542094,3533.5404,2390.0897,283.00229,8445478.6,
0.99549268,3535.9626,2390.4993,282.80841,8452715.9,
0.99557379,3361.9747,2359.942,298.24156,7939372.5,
0.99565491,3188.2847,2329.437,313.64828,7426908,
0.99573502,3200.1807,2331.6049,312.48519,7461573.8,
0.99581513,3221.9914,2335.5695,310.36705,7525184.9,
0.99589365,3247.0718,2340.0983,307.97404,7598493.6,
0.99597218,3270.3883,2344.2909,305.77409,7666741.7,
0.99605005,3286.859,2347.2364,304.24282,7715041.1,
0.99612792,3295.1353,2348.7134,303.47769,7739328,
0.99620683,3275.766,2345.2465,305.28278,7682545.6,
0.99628575,3256.4104,2341.782,307.08659,7625803.5,
0.99636329,3270.5718,2344.3228,305.75836,7667285.7,
0.99644083,3302.277,2349.9849,302.82137,7760300.7,
0.99651435,3385.8544,2364.6336,295.45452,8007037.4,
0.99658787,3451.8679,2376.1575,289.69822,8202182,
0.99666834,3351.1974,2358.4709,298.62934,7905213.4,
0.9967488,3198.3224,2331.2682,312.6639,7456147.3,
0.99683484,3083.4727,2309.9901,324.40128,7123300.5,
0.99692088,3020.812,2298.2253,331.03683,6942506.5,
0.99700503,3036.3363,2301.1729,329.34308,6987131.6,
0.99708919,3075.6776,2308.5903,325.1316,7100479.5,
0.99716298,3267.8326,2343.2555,306.81841,7662396.3,
0.99723677,3436.302,2373.4744,291.01051,8155974.5,
0.99731044,3436.302,2373.4744,291.01051,8155974.5,
0.99738411,3436.302,2373.4744,291.01051,8155974.5,
0.99745915,3418.0139,2370.3053,292.57373,8101778.7,
0.99753419,3386.6606,2364.8554,295.27614,8008962,
0.99761048,3359.1644,2360.0402,297.69382,7927767.6,
0.99768677,3331.1426,2355.1036,300.19729,7845185.8,
0.99776467,3304.4644,2350.3744,302.62028,7766724.7,
0.99784258,3277.4148,2345.5492,305.11852,7687338,
0.99792209,3240.9678,2338.9923,308.56173,7580672.1,
0.9980016,3218.5854,2334.9519,310.6955,7515242,
0.9980795,3235.2284,2337.9636,309.09839,7563854.8,
0.9981574,3273.9034,2344.9207,305.4458,7677043.5,
0.9982294,3393.7115,2365.9066,294.90034,8030823.2,
0.9983014,3491.4094,2382.9333,286.41729,8319796,
0.99837408,3483.9313,2381.6569,287.03141,8297523.8,
0.99844677,3463.6357,2378.1803,288.71395,8237150.6,
0.99852884,3290.0777,2347.2873,304.66928,7727356.1,
0.99861091,3129.3635,2318.5994,319.5538,7255740,
0.99869266,3131.8665,2319.0629,319.29827,7262994.3,
0.99877441,3139.0322,2320.3881,318.56953,7283772.8,
0.99884864,3263.6167,2342.783,306.81833,7648499.5,
0.99892288,3401.7833,2367.4911,293.96345,8053691.9,
0.99899583,3432.0272,2372.7364,291.37237,8143290.3,
0.99906878,3444.0681,2374.8142,290.35431,8179022,
0.99914498,3403.5257,2367.7786,293.83418,8058936.7,
0.99924139,3323.8916,2353.821,300.85218,7823845.4,
0.99934508,3207.0372,2332.7504,311.96321,7482110.8,
0.99944877,3100.6976,2313.2713,322.50808,7172754.6,
0.9995551,3047.9344,2303.3621,328.09781,7020535.3,
0.99966143,3023.8091,2298.7952,330.70872,6951117.6,
0.99975948,3156.0229,2323.1397,317.41069,7335095.4,
0.99985752,3288.0266,2347.4456,304.13381,7718463,
0.99996216,3178.6833,2327.4232,314.96786,7400327.5,
1.0000668,3069.4863,2307.4277,325.7874,7082618,
1.0001687,3112.4064,2315.4107,321.35584,7206841.6,
1.0002705,3155.2798,2323.385,316.9291,7330930,
1.0003759,3101.307,2313.3196,322.54178,7174854.2,
1.0004814,3041.9155,2302.2288,328.74024,7003185.1,
1.0005871,3033.1354,2300.5658,329.69172,6977926.7,
1.0006929,3029.8213,2299.937,330.05248,6968398,
1.0007956,3077.9956,2308.9723,324.96633,7107441.8,
1.0008982,3126.1538,2318.0046,319.88189,7246439,
1.0010029,3100.7979,2313.2772,322.51664,7173110.8,
1.0011075,3063.3162,2306.2673,326.4436,7064826.1,
1.0012134,3037.4993,2301.39,329.2223,6990492.4,
1.0013193,3023.8091,2298.7952,330.70872,6951117.5,
1.001424,3034.5626,2300.8352,329.53846,6982037.4,
1.0015287,3057.1704,2305.1098,327.09986,7047113.6,
1.0016308,3104.016,2313.864,322.20182,7182485.5,
1.0017329,3139.0325,2320.3882,318.56951,7283773.5,
1.001835,3139.0325,2320.3882,318.56951,7283773.5,
1.001937,3139.0325,2320.3882,318.56951,7283773.5,
1.0020424,3085.9189,2310.4457,324.14856,7130375.8,
1.0021477,3032.836,2300.509,329.72439,6977066.6,
1.0022462,3144.7227,2321.1639,318.39542,7301723.8,
1.0023448,3256.4104,2341.782,307.08659,7625803.5,
1.0024455,3227.7131,2336.5947,309.83235,7541950.8,
1.0025462,3174.9916,2327.005,314.96146,7388221.4,
1.0026508,3104.0178,2313.8468,322.22747,7182580.6,
1.0027553,3057.1719,2305.1101,327.0997,7047118,
1.0028528,3157.7014,2323.6169,316.99715,7339088.6,
1.0029503,3284.4881,2346.8138,304.46144,7708082.5,
1.0030459,3331.9998,2355.2535,300.12242,7847717.4,
1.0031415,3353.1348,2358.981,298.22841,7909981,
1.0032425,3268.2332,2343.7601,306.177,7661214.3,
1.0033435,3165.1072,2325.1918,315.94506,7359481.3,
1.0034458,3139.0753,2320.3998,318.55962,7283879.1,
1.0035481,3119.7536,2316.8173,320.53815,7227899,
1.0036518,3090.3864,2311.34,323.59268,7142980.8,
1.0037554,3072.5811,2308.0093,325.45929,7091545.5,
1.003859,3075.5409,2308.5648,325.14617,7100086.2,
1.0039625,3081.9004,2309.7573,324.47511,7118442.2,
1.0040651,3096.1642,2312.4226,322.98406,7159661.2,
1.0041677,3107.0334,2314.4519,321.85041,7191079.5,
1.0042702,3107.0334,2314.4519,321.85041,7191079.5,
1.0043727,3107.0334,2314.4519,321.85041,7191079.5,
1.0044753,3106.0842,2314.2751,321.94878,7188333.3,
1.0045778,3103.8697,2313.8626,322.17847,7181928,
1.0046808,3098.2833,2312.8204,322.75985,7165775.6,
1.0047838,3091.2766,2311.512,323.49095,7145522.9,
1.004887,3085.2422,2310.3829,324.12392,7128092.6,
1.0049903,3081.9006,2309.7573,324.47508,7118443,
1.0050934,3081.9006,2309.7573,324.47508,7118443,
1.0051965,3081.9006,2309.7573,324.47508,7118443,
1.0052991,3088.7638,2311.0414,323.75527,7138267.7,
1.0054016,3100.7133,2313.2742,322.50644,7172800.1,
1.0055034,3111.5833,2315.2988,321.37995,7204246.2,
1.0056052,3122.9519,2317.4109,320.20985,7237163,
1.0057063,3134.0037,2319.4585,319.08052,7269190.9,
1.0058073,3145.5117,2321.5846,317.9133,7302571.7,
1.0059075,3158.8066,2324.0335,316.57582,7341175.8,
1.0060077,3171.6968,2326.4012,315.28864,7378639.5,
1.0061073,3184.4894,2328.7428,314.02315,7415863.5,
1.0062069,3191.623,2330.0466,313.3202,7436631,
1.0063071,3182.4127,2328.3621,314.22927,7409822.7,
1.0064073,3168.3993,2325.7962,315.61679,7369051,
